"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"1823055217476472923","#Day129🚀 

#DSA =&gt;  - Kth Largest Element in a Stream  
#Striver #DSA https://t.co/V6bwd8ZE7U","en","Tweet","Shubhampawar4841","Shubhampawar484","62","0","0","0","4","0","2024-08-12 23:23:29","https://x.com/Shubhampawar484/status/1823055217476472923","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day129, #DSA, #Striver, #DSA","","photo","https://pbs.twimg.com/media/GUzLDcTaEAAFrJm.png"
"1822685965502324785","#Day128🚀 

#DSA =&gt; 
- Sum of Nodesarray With Sum K - Using HashMap
-Sum of Nodes
- Max Consecutive Ones
 #Aptitude =&gt; Arrangements 
 #Explore =&gt; GCP Features.
#Striver #DSA https://t.co/rwFZcOfgTI","en","Tweet","Shubhampawar4841","Shubhampawar484","64","0","0","0","2","0","2024-08-11 22:56:12","https://x.com/Shubhampawar484/status/1822685965502324785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day128, #DSA, #Aptitude, #Explore, #Striver, #DSA","","photo","https://pbs.twimg.com/media/GUt7N9caQAIFXPp.png
https://pbs.twimg.com/media/GUt7N9faMAE9dle.png
https://pbs.twimg.com/media/GUt7N9dbEAA2geW.png
https://pbs.twimg.com/media/GUt7N9eaIAAYq25.png"
"1822330327211061753","#Day127🚀 

#DSA =&gt; - Longest Subarray With Sum K
- Binary Search
- Reverse Words In A String
- Middle Of Linked List
- Group Anagram
- Count All Subarrays With Given Sum
#Aptitude =&gt; Number Theory
#Explore =&gt; Cloud Services https://t.co/L3ETYRrd3J","en","Tweet","Shubhampawar4841","Shubhampawar484","70","0","0","0","3","0","2024-08-10 23:23:01","https://x.com/Shubhampawar484/status/1822330327211061753","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day127, #DSA, #Aptitude, #Explore","","photo","https://pbs.twimg.com/media/GUo3xI4acAApyD2.png
https://pbs.twimg.com/media/GUo3xI6bsAAT-Ex.png
https://pbs.twimg.com/media/GUo3xJZWAAAWLrq.png
https://pbs.twimg.com/media/GUo3xI3a0AAK2bq.png"
"1821958093988942253","#Day126🚀

#DSA =&gt; Striver Sheet Revisit =&gt; Largest number , Second Largest Number, Check if Sorted.
Magic Squares In Grid 
#Aptitude =&gt; Inferred Meaning and Directional Sense
#Explore =&gt; Different Types of Cyber Attacks. https://t.co/a1KWdEHNcB","en","Tweet","Shubhampawar4841","Shubhampawar484","79","0","0","0","4","0","2024-08-09 22:43:54","https://x.com/Shubhampawar484/status/1821958093988942253","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day126, #DSA, #Aptitude, #Explore","","photo","https://pbs.twimg.com/media/GUjlORxa8AIxViv.png
https://pbs.twimg.com/media/GUjlORya0AAM9KR.png
https://pbs.twimg.com/media/GUjlOSRa8AIhIhN.png
https://pbs.twimg.com/media/GUjlOR1agAANDnp.png"
"1821611059805090248","#Day125🚀 

#DSA =&gt; Decode Binary Expression, Spiral Matrix III, Rat Count House, Password Validation.
#Aptitude =&gt; Blood Relations And Seating Arrangements
#Explore =&gt; Hackerank Competetive Questions. https://t.co/Cx8U6fnoUi","en","Tweet","Shubhampawar4841","Shubhampawar484","73","0","0","0","2","0","2024-08-08 23:44:55","https://x.com/Shubhampawar484/status/1821611059805090248","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day125, #DSA, #Aptitude, #Explore","","photo","https://pbs.twimg.com/media/GUepi0la8AI1Ncq.png
https://pbs.twimg.com/media/GUepi1DXsAAgvLF.png
https://pbs.twimg.com/media/GUepi0kaYAAdB7v.png
https://pbs.twimg.com/media/GUepi0mbQAEABdB.png"
"1819786507898806438","#Day124🚀 

#DSA  =&gt;3 Solved on Coding Ninjas, 
#Contest =&gt; LeetCode 2 Solved. https://t.co/zV2qAa5MZ2","en","Tweet","Shubhampawar4841","Shubhampawar484","135","1","0","0","6","0","2024-08-03 22:54:48","https://x.com/Shubhampawar484/status/1819786507898806438","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day124, #DSA, #Contest","","photo","https://pbs.twimg.com/media/GUEuLZCaMAAn-xJ.png
https://pbs.twimg.com/media/GUEuLZAbcAAU9G4.png
https://pbs.twimg.com/media/GUEuLZCbQAA-VvO.png
https://pbs.twimg.com/media/GUEuLY_a8AAtCs6.png"
"1819440108858462385","Returning to coding after a long break! Let's get started and make the most of this journey. 💻🚀
 #BackToCode
 #100DaysOfCode 
 #DEVCommunity https://t.co/PJi0sVZlRr","en","Tweet","Shubhampawar4841","Shubhampawar484","117","0","0","0","3","0","2024-08-02 23:58:20","https://x.com/Shubhampawar484/status/1819440108858462385","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#BackToCode, #100DaysOfCode, #DEVCommunity","","photo","https://pbs.twimg.com/media/GT_zIuvWoAAJrQd.jpg"
"1819069973022888148","#Day122🚀 

#DSA =&gt; Number of Senior Citizens https://t.co/tWTFs6Znxt","en","Tweet","Shubhampawar4841","Shubhampawar484","80","0","0","0","3","0","2024-08-01 23:27:32","https://x.com/Shubhampawar484/status/1819069973022888148","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day122, #DSA","","photo","https://pbs.twimg.com/media/GT6ifjxb0AUDXjX.png"
"1818693185121742859","@shafin1coder Want","en","Reply","Shubhampawar4841","Shubhampawar484","8","0","0","0","0","0","2024-07-31 22:30:19","https://x.com/Shubhampawar484/status/1818693185121742859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1818316977972330569","#Day121🚀 

#DSA =&gt; Max Consecutive Ones, Remove duplicates from Sorted array, Left rotate an array by D places, Move Zeros to end. https://t.co/8pXRZD00Mc","en","Tweet","Shubhampawar4841","Shubhampawar484","79","0","0","0","3","0","2024-07-30 21:35:24","https://x.com/Shubhampawar484/status/1818316977972330569","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day121, #DSA","","photo","https://pbs.twimg.com/media/GTv1pa5bEAApUgM.png
https://pbs.twimg.com/media/GTv1pa5a8AAobaA.png"
"1818263126019899395","#Day120🚀 

#DSA =&gt; Revised Check if No is Prime, Power Expo, Prima Factors. https://t.co/y9dUGkuKY7","en","Tweet","Shubhampawar4841","Shubhampawar484","57","0","0","0","1","0","2024-07-30 18:01:25","https://x.com/Shubhampawar484/status/1818263126019899395","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day120, #DSA","","photo","https://pbs.twimg.com/media/GTvEqo0bkAAWrCH.png
https://pbs.twimg.com/media/GTvEqo3aYAEVJPG.png"
"1817533276115886148","@RiderAJ3 Great 👍","en","Reply","Shubhampawar4841","Shubhampawar484","12","0","0","0","1","0","2024-07-28 17:41:15","https://x.com/Shubhampawar484/status/1817533276115886148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1816847419939959287","#Day119🚀 

#DSA =&gt; Even Odd Tree
#SQL =&gt; Article Views I https://t.co/YeTvHV3s5q","en","Tweet","Shubhampawar4841","Shubhampawar484","83","0","0","0","2","0","2024-07-26 20:15:54","https://x.com/Shubhampawar484/status/1816847419939959287","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day119, #DSA, #SQL","","photo","https://pbs.twimg.com/media/GTa9FqGagAIsxJ1.png
https://pbs.twimg.com/media/GTa9FqHagAA9RCj.png"
"1816847113017545018","#Day118🚀 

#DSA =&gt;Find Bottom Left Tree Value
#SQL =&gt; Big Countries https://t.co/fH5ATwXYPX","en","Tweet","Shubhampawar4841","Shubhampawar484","66","0","0","0","1","0","2024-07-26 20:14:41","https://x.com/Shubhampawar484/status/1816847113017545018","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day118, #DSA, #SQL","","photo","https://pbs.twimg.com/media/GTa8z-kbQAA3HnC.png
https://pbs.twimg.com/media/GTa8z-kagAI2X8B.png"
"1816144192969822591","#Day117🚀 

#DSA =&gt;Sort the Jumbled Numbers
#SQL =&gt; Find Customer Referee https://t.co/JMO6mpQets","en","Tweet","Shubhampawar4841","Shubhampawar484","87","0","0","0","3","0","2024-07-24 21:41:32","https://x.com/Shubhampawar484/status/1816144192969822591","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day117, #DSA, #SQL","","photo","https://pbs.twimg.com/media/GTQ9gocaYAcTggc.png
https://pbs.twimg.com/media/GTQ9goca4AAHzQK.png"
"1815793126503748036","#Day116🚀 

#DSA =&gt; Sort Array by Increasing Frequency
#SQL =&gt; Recyclable and Low Fat Products https://t.co/Cnxq1pqdO7","en","Tweet","Shubhampawar4841","Shubhampawar484","75","0","0","0","1","0","2024-07-23 22:26:31","https://x.com/Shubhampawar484/status/1815793126503748036","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day116, #DSA, #SQL","","photo","https://pbs.twimg.com/media/GTL-OALbYAAKy9B.png
https://pbs.twimg.com/media/GTL-OAJakAACRWT.png"
"1815420925757821045","#Day115🚀 

🚀 For Next Few Days 🚀

- Starting the Leetcode 50 Days SQL Challenge
- Diving into core subjects like DBMS, OS, and CN
- Sharpening my aptitude skills
- Solving Daily DS Problem
- Maintaining my GitHub repo

Stay tuned for updates! 💻📚 #SQL #TechJourney https://t.co/Xm8fVIoZ1H","en","Tweet","Shubhampawar4841","Shubhampawar484","101","1","0","0","5","0","2024-07-22 21:47:32","https://x.com/Shubhampawar484/status/1815420925757821045","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day115, #SQL, #TechJourney","","photo","https://pbs.twimg.com/media/GTGrs3vaAAAe9bT.jpg"
"1814708017843347586","#Day114🚀 

#Explore =&gt; SQL Commands, Standards, Injection. (Will Explore More Theory in Upcoming Days). https://t.co/beXcRcpCBb","en","Tweet","Shubhampawar4841","Shubhampawar484","78","0","0","0","1","0","2024-07-20 22:34:41","https://x.com/Shubhampawar484/status/1814708017843347586","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day114, #Explore","","photo","https://pbs.twimg.com/media/GS8jT_ebMAE9IxV.png
https://pbs.twimg.com/media/GS8jT_cbEAAftGC.png
https://pbs.twimg.com/media/GS8jT_aakAAXlHw.png"
"1813976357568958784","#Day112🚀

 #DSA =&gt; Number of Good Leaf Nodes Pairs , Find Judges https://t.co/g3MbsoEJfa","en","Tweet","Shubhampawar4841","Shubhampawar484","69","0","0","0","3","0","2024-07-18 22:07:20","https://x.com/Shubhampawar484/status/1813976357568958784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day112, #DSA","","photo","https://pbs.twimg.com/media/GSyJ34uaoAIyWMM.png
https://pbs.twimg.com/media/GSyJ34lbUAEv6om.png"
"1812885497108390150","#Day111🚀

#DSA =&gt; Find the Town Judge, Create Binary Tree From Descriptions
#Dev =&gt;Worked on Google Authentication on Next js Auth
#Dp =&gt; Subset Problem.
#Explore =&gt; Tonality. https://t.co/ys7v94NDrd","en","Tweet","Shubhampawar4841","Shubhampawar484","132","0","0","0","1","0","2024-07-15 21:52:38","https://x.com/Shubhampawar484/status/1812885497108390150","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day111, #DSA, #Dev, #Dp, #Explore","","photo","https://pbs.twimg.com/media/GSipvVgbsAApxiX.png
https://pbs.twimg.com/media/GSipvVbbUAAGakH.jpg
https://pbs.twimg.com/media/GSipvVeaYAAgsP8.png"
"1812503154195644720","#Day110🚀 

#DSA =&gt; Nothing for Today
#Dev =&gt; Cohort Continued with Project. Firebase Deployment.
#Dbms=&gt; Functional Dependencies and Normalisation.
#Explore =&gt; Imposter Syndrome Psychology https://t.co/YlnPCIsDwk","en","Tweet","Shubhampawar4841","Shubhampawar484","105","0","0","0","3","0","2024-07-14 20:33:21","https://x.com/Shubhampawar484/status/1812503154195644720","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day110, #DSA, #Dev, #Dbms, #Explore","","photo","https://pbs.twimg.com/media/GSdN_0UWUAAT-pe.png
https://pbs.twimg.com/media/GSdN_0YXMAAl6xw.jpg"
"1812500479341199807","#Day109🚀 

#DSA =&gt; Divide And Conquer Algorithms
#Dev =&gt; Cohort Continued with Project.
#Explore =&gt; 3 Body Problem Series Neflix https://t.co/TSvQ5yUw6I","en","Tweet","Shubhampawar4841","Shubhampawar484","273","2","0","0","7","0","2024-07-14 20:22:43","https://x.com/Shubhampawar484/status/1812500479341199807","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day109, #DSA, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GSdLkYSWcAAo5pA.png
https://pbs.twimg.com/media/GSdLkYRXcAAEodJ.jpg"
"1812345800887783487","@DeepSalunkhee Keep it Up.","en","Reply","Shubhampawar4841","Shubhampawar484","27","0","0","0","1","0","2024-07-14 10:08:05","https://x.com/Shubhampawar484/status/1812345800887783487","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1811801179707568584","#Day108🚀 

#DSA =&gt;Find the Index of the First Occurrence in a String, Rotate Matrix
#Dev =&gt; Deployment of Social Media App https://t.co/LPODOz8y4m","en","Tweet","Shubhampawar4841","Shubhampawar484","83","0","0","0","2","0","2024-07-12 22:03:57","https://x.com/Shubhampawar484/status/1811801179707568584","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day108, #DSA, #Dev","","photo","https://pbs.twimg.com/media/GSTPjWCWQAgIdKI.png
https://pbs.twimg.com/media/GSTPjV1agAA1B7T.png"
"1811432329380044948","#Day107🚀 

#DSA =&gt;Reverse Substrings Between Each Pair of Parentheses
#Dev =&gt; Worked on Social Media Project https://t.co/eutNOWeIuU","en","Tweet","Shubhampawar4841","Shubhampawar484","87","0","0","0","3","0","2024-07-11 21:38:16","https://x.com/Shubhampawar484/status/1811432329380044948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day107, #DSA, #Dev","","photo","https://pbs.twimg.com/media/GSOAFjHawAAN4F2.png
https://pbs.twimg.com/media/GSOAFi3bIAAesq0.png"
"1811071390919053398","#Day106🚀 

#DSA =&gt;Crawler Log Folder, Water Bottles.
#Dev =&gt; Worked on Social Media Project 
#Dp =&gt; Maximum Sum of Non-Adjacent Elements . 
#DBMS =&gt; Relational Model . 
#Explore =&gt; How Proprietary Software Works. https://t.co/DhB7x5dxGP","en","Tweet","Shubhampawar4841","Shubhampawar484","297","0","0","0","2","0","2024-07-10 21:44:02","https://x.com/Shubhampawar484/status/1811071390919053398","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day106, #DSA, #Dev, #Dp, #DBMS, #Explore","","photo","https://pbs.twimg.com/media/GSI30TNbwAAv6mp.png
https://pbs.twimg.com/media/GSI30TLaUAM3n1v.png
https://pbs.twimg.com/media/GSI30TRaUAQ4-PZ.jpg
https://pbs.twimg.com/media/GSI30TPagAABFYw.png"
"1810649585230242031","@codeMdSanto Cv","und","Reply","Shubhampawar4841","Shubhampawar484","10","0","0","0","1","0","2024-07-09 17:47:56","https://x.com/Shubhampawar484/status/1810649585230242031","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1810345985064784362","#Day105🚀 

#DSA =&gt;Find the Winner of the Circular Game
#Dev =&gt; Worked on Project
#Dp =&gt; Coin Problem. 
#Explore =&gt; Dividend Stocks of ITC. https://t.co/MG9XNEj8t5","en","Tweet","Shubhampawar4841","Shubhampawar484","209","0","0","0","1","0","2024-07-08 21:41:32","https://x.com/Shubhampawar484/status/1810345985064784362","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day105, #DSA, #Dev, #Dp, #Explore","","photo","https://pbs.twimg.com/media/GR-j_SgXQAA0KVJ.png
https://pbs.twimg.com/media/GR-j_SRXsAM84qV.jpg"
"1809974488831779168","@Prathamnow Will Watch.
Thanks for suggestions","en","Tweet","Shubhampawar4841","Shubhampawar484","10","0","0","0","0","0","2024-07-07 21:05:20","https://x.com/Shubhampawar484/status/1809974488831779168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1809972822267310265","#Day104🚀 

#DSA =&gt;Find Encrypted String ,Generate Binary String without Adjacent Zereos
#Contest =&gt; LeetCode 2 Solved, GFG 3 Solved.
#Dev =&gt; Nothing
#Dp =&gt; Nothing
#DBMS =&gt; ER Model Continued.
#Explore =&gt; Micro-Service Architecture ,Neil deGrasse Tyson’s Sci-Fi Movie Tier List https://t.co/Rdm8PujDok","en","Tweet","Shubhampawar4841","Shubhampawar484","393","1","0","0","7","0","2024-07-07 20:58:43","https://x.com/Shubhampawar484/status/1809972822267310265","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day104, #DSA, #Contest, #Dev, #Dp, #DBMS, #Explore","","photo","https://pbs.twimg.com/media/GR5QngtaMAAXfFz.png
https://pbs.twimg.com/media/GR5QngmaoAEDnnk.png
https://pbs.twimg.com/media/GR5QngpboAACD0k.png
https://pbs.twimg.com/media/GR5QngobEAA2K22.jpg"
"1809938026895929493","#Day103🚀 

#DSA =&gt; Alternating Groups, Maximum Points after Enemy Battles.
#Contest =&gt; Leetcode 2 Solved.
#Dev =&gt; Cohort Continued , Last Part of AWS.
#Dp =&gt; Program for nth Catalan Number , Bell Number
#Aptitude =&gt; Work and Wages continued.
#DBMS =&gt; ER Model 
#Explore =&gt; ADHD https://t.co/ITpcgl2iEL","en","Tweet","Shubhampawar4841","Shubhampawar484","209","1","0","0","4","0","2024-07-07 18:40:27","https://x.com/Shubhampawar484/status/1809938026895929493","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day103, #DSA, #Contest, #Dev, #Dp, #Aptitude, #DBMS, #Explore","","photo","https://pbs.twimg.com/media/GR4xBakaQAAD8dx.png
https://pbs.twimg.com/media/GR4xBambQAAlvnL.jpg
https://pbs.twimg.com/media/GR4xBasasAAY_Kg.png"
"1809262577027105133","#Day102🚀 

#DSA =&gt; Find Minimum Area to Cover all in Ones 1 &amp; 2.
#Dev =&gt; Cohort Continued , Frontend Deployment on AWS.
#Dp =&gt; Learned Tabulation and Memoization, Climbing Stairs, Frog Jumps.
#Aptitude =&gt; Work and Wages.
#DBMS =&gt; Dbms and File-System.
#Explore =&gt; Confucianism. https://t.co/sd90fE5TOA","en","Tweet","Shubhampawar4841","Shubhampawar484","373","0","0","0","2","0","2024-07-05 21:56:27","https://x.com/Shubhampawar484/status/1809262577027105133","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day102, #DSA, #Dev, #Dp, #Aptitude, #DBMS, #Explore","","photo","https://pbs.twimg.com/media/GRvKs2xaMAE_z7t.png
https://pbs.twimg.com/media/GRvKs2waUAEC7oc.jpg
https://pbs.twimg.com/media/GRvKs24bMAAkBYV.png
https://pbs.twimg.com/media/GRvKs22bIAAIjIP.jpg"
"1808903361489744125","#Day101🚀 

#DSA =&gt; Merge Nodes in Between Zeros.
#Dev =&gt; Can't figure out Error in my Project.
#Dp =&gt; Theory Approaches in DP
#Explore =&gt; Number Theory. https://t.co/AnK9VvB4r8","en","Tweet","Shubhampawar4841","Shubhampawar484","339","0","0","0","5","0","2024-07-04 22:09:03","https://x.com/Shubhampawar484/status/1808903361489744125","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day101, #DSA, #Dev, #Dp, #Explore","","photo","https://pbs.twimg.com/media/GRqD_4NbMAEHdJb.png
https://pbs.twimg.com/media/GRqD_3-aUAESBcl.png
https://pbs.twimg.com/media/GRqD_38bMAI3wOs.png
https://pbs.twimg.com/media/GRqD_4FbMAQ28os.jpg"
"1808901234813981121","🚀 For the upcoming days, I’m diving into:
- Dynamic programming
- Advanced web development with Cohort 100Devs

🎯 Also exploring:
- DBMS
- Computer networks
- Operating systems
- System design
- Aptitude

Let’s level up! 💻🔥
#100Devs #WebDev #DynamicProgramming #TechJourney","en","Tweet","Shubhampawar4841","Shubhampawar484","95","0","0","0","1","0","2024-07-04 22:00:36","https://x.com/Shubhampawar484/status/1808901234813981121","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#100Devs, #WebDev, #DynamicProgramming, #TechJourney","","",""
"1808185031187485035","@DeepSalunkhee Basically they have their own Physical data centres and they have just outsource it.","en","Reply","Shubhampawar4841","Shubhampawar484","28","0","0","0","1","0","2024-07-02 22:34:40","https://x.com/Shubhampawar484/status/1808185031187485035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1808170937633894649","Completed my #100DaysOfCode journey! 🚀

✅ 400+ Leetcode problems
✅ 3 Fullstack projects
✅ Contests on Leetcode, Coding Ninjas, GFG, Codechef
✅ Explored Next.js, TypeScript, ShadCN, Next.js Auth, Firebase, Cloudinary, PostgreSQL, AWS, Redis, Kafka
✅ Built a strong portfolio.","en","Tweet","Shubhampawar4841","Shubhampawar484","2439","4","0","0","21","1","2024-07-02 21:38:40","https://x.com/Shubhampawar484/status/1808170937633894649","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#100DaysOfCode","","",""
"1808158596812755373","#Day100🚀 

#DSA =&gt; Intersection of Two Arrays II.
#Dev =&gt; Cohort Continued, Project Continued with Createpost Page and Profile Page.
#Explore =&gt;Explore gRPC. https://t.co/qTxBSfx4KV","en","Tweet","Shubhampawar4841","Shubhampawar484","179","0","0","0","4","0","2024-07-02 20:49:38","https://x.com/Shubhampawar484/status/1808158596812755373","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day100, #DSA, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GRfepeIb0AYdYLl.png
https://pbs.twimg.com/media/GRfepeGb0AMbg84.png
https://pbs.twimg.com/media/GRfepeKaYAEJyYp.png"
"1808103905743573270","@MuditManga1107 @goshromaa U should use it.","en","Reply","Shubhampawar4841","Shubhampawar484","6","0","0","0","1","0","2024-07-02 17:12:18","https://x.com/Shubhampawar484/status/1808103905743573270","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1807813665418305971","One word for Kalki 2898 AD : Goosebumps. 
Never seen a depiction of Mahabharat like this in Indian Cinema! 
#Kalki2898AD #Mahabharat #Goosebumps","en","Tweet","Shubhampawar4841","Shubhampawar484","395","0","0","0","1","0","2024-07-01 21:59:00","https://x.com/Shubhampawar484/status/1807813665418305971","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Kalki2898AD, #Mahabharat, #Goosebumps","","",""
"1807811999147151721","#Day99🚀 

#DSA =&gt; Three Consecutive Odds.
#Dev =&gt; Cohort Continued, Project Continued with Error Page, Daisy UI Exploring and Implementing.
#Explore =&gt;Exploring Messages Queues. https://t.co/Gm83RbISDq","en","Tweet","Shubhampawar4841","Shubhampawar484","127","1","0","0","4","0","2024-07-01 21:52:22","https://x.com/Shubhampawar484/status/1807811999147151721","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day99, #DSA, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GRajau5bsAEamXH.jpg
https://pbs.twimg.com/media/GRajau5awAAW4aX.png
https://pbs.twimg.com/media/GRajau1aYAAH-wR.png
https://pbs.twimg.com/media/GRajau1acAAmYcr.jpg"
"1807448125113774527","#Day98🚀 

#Dev =&gt; Cohort Continued, Project Continued,React in Pure Typescript Continued. 
#Explore =&gt; Payment Interface in Development. https://t.co/PVyH3R1KwI","en","Tweet","Shubhampawar4841","Shubhampawar484","126","0","0","0","3","0","2024-06-30 21:46:28","https://x.com/Shubhampawar484/status/1807448125113774527","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day98, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GRVYeNwbUAAcD2H.jpg
https://pbs.twimg.com/media/GRVYeNwbUAET7hC.jpg
https://pbs.twimg.com/media/GRVYeNyaAAAcVtr.png"
"1807270212183658631","@DeepSalunkhee @LeetCode Facing same issue for past few days.","en","Reply","Shubhampawar4841","Shubhampawar484","40","0","0","0","2","0","2024-06-30 09:59:30","https://x.com/Shubhampawar484/status/1807270212183658631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1807079331094827165","#Day97🚀 

#Dev =&gt; Cohort Continued, Project Continued, Nginx.
Started to Code React in Pure Typescript Now.
#Explore =&gt; Explore Mail proxy server features and TCP/UDP proxy server features. https://t.co/BLCO9J0ZDT","en","Tweet","Shubhampawar4841","Shubhampawar484","159","0","0","0","3","0","2024-06-29 21:21:01","https://x.com/Shubhampawar484/status/1807079331094827165","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day97, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GRQJAYkbcAABRI0.jpg
https://pbs.twimg.com/media/GRQJAYpbwAAXpNe.png
https://pbs.twimg.com/media/GRQJAYkbsAAe-J2.png
https://pbs.twimg.com/media/GRQJAYoboAI2Um5.jpg"
"1806728844923306070","#Day96 🚀 

#DSA =&gt; Maximum Total Importance of Roads.
#Dev =&gt; Cohort Continued, Project Continued.
#Explore =&gt; Everything About REST Api's, MVC Folder Structures, Cms. https://t.co/yK2KZSQzPZ","en","Tweet","Shubhampawar4841","Shubhampawar484","166","0","0","0","4","0","2024-06-28 22:08:18","https://x.com/Shubhampawar484/status/1806728844923306070","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day96, #DSA, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GRLKSi2bAAAp0fq.png
https://pbs.twimg.com/media/GRLKSjGbAAIqZjy.png
https://pbs.twimg.com/media/GRLKSjDboAA16Ea.jpg
https://pbs.twimg.com/media/GRLKSjHbUAAxKzE.png"
"1806390981698482519","#Day95 🚀 

#DSA =&gt;Find Center of Star Graph.
#Dev =&gt; Cohort Continued with AWS, 
Comtinued React and Firebase Project
#Explore =&gt; Git Terminologies. https://t.co/NBqrsfrZMe","en","Tweet","Shubhampawar4841","Shubhampawar484","192","0","0","0","7","0","2024-06-27 23:45:45","https://x.com/Shubhampawar484/status/1806390981698482519","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day95, #DSA, #Dev, #Explore","","photo","https://pbs.twimg.com/media/GRGWxIWWoAAIuih.png
https://pbs.twimg.com/media/GRGWxNfW0AAIWuF.jpg
https://pbs.twimg.com/media/GRGWxNdXoAAKjOH.jpg"
"1806004572948725794","#Day94 🚀 

#DSA =&gt;Balance a Binary Search Tree.
#Dev =&gt; Cohort Continued Learned Cloudflare. https://t.co/wvko3GBq6b","en","Tweet","Shubhampawar4841","Shubhampawar484","164","0","0","0","3","0","2024-06-26 22:10:18","https://x.com/Shubhampawar484/status/1806004572948725794","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day94, #DSA, #Dev","","photo","https://pbs.twimg.com/media/GRA3i4xXkAAr3cm.jpg
https://pbs.twimg.com/media/GRA3i49WAAEwjto.jpg
https://pbs.twimg.com/media/GRA3i4sWoAAzNOE.png"
